"Emp ID","Name Prefix","First Name","Middle Initial","Last Name","Gender","E Mail","Father's Name","Mother's Name","Mother's Maiden Name","Date of Birth","Time of Birth","Age in Yrs.","Weight in Kgs.","Date of Joining","Quarter of Joining","Half of Joining","Year of Joining","Month of Joining","Month Name of Joining","Short Month","Day of Joining","DOW of Joining","Short DOW","Age in Company (Years)","Salary","Last % Hike","SSN","Phone No.","Place Name","County","City","State","Zip","Region","User Name","Password"
"717220","Mr.","Antone","I","Oloughlin","M","antone.oloughlin@gmail.com","Manual Oloughlin","Fredda Oloughlin","Brandt","7/4/1970","09:10:39 PM","47.1","87","4/29/2010","Q2","H1","2010","4","April","Apr","29","Thursday","Thu","7.25","139581","6%","387-33-7606","239-732-6479","Miami","Miami-Dade","Miami","FL","33280","South","aioloughlin","c}l.CGN@W1"
"705128","Mr.","Fredrick","X","Furlong","M","fredrick.furlong@microsoft.com","Hiram Furlong","Evie Furlong","Durkin","8/21/1957","06:15:57 AM","59.98","57","6/2/2012","Q2","H1","2012","6","June","Jun","2","Saturday","Sat","5.16","61437","24%","556-99-4053","303-289-9638","Bailey","Park","Bailey","CO","80421","West","fxfurlong","IuC?UY1t6q{%J"
"369308","Ms.","Maryland","W","Rosenbaum","F","maryland.rosenbaum@microsoft.com","Sidney Rosenbaum","See Rosenbaum","Belcher","8/4/1977","09:56:58 AM","40.01","58","4/17/2007","Q2","H1","2007","4","April","Apr","17","Tuesday","Tue","10.29","52034","8%","211-84-8468","319-909-8281","Galva","Ida","Galva","IA","51020","Midwest","mwrosenbaum","Px^6W72*Tpv<bnm"
"491500","Mr.","Boyd","N","Smiley","M","boyd.smiley@hotmail.com","Hai Smiley","Hyun Smiley","Findlay","7/5/1994","07:56:29 AM","23.08","63","7/11/2017","Q3","H2","2017","7","July","Jul","11","Tuesday","Tue","0.05","128756","30%","233-57-9979","231-458-8184","Jackson","Jackson","Jackson","MI","49201","Midwest","bnsmiley","pz<<;Xdl"
"965748","Mr.","Matthew","B","Kozak","M","matthew.kozak@yahoo.co.uk","Clifton Kozak","Lean Kozak","Sammons","9/18/1964","05:02:54 AM","52.89","62","4/11/1997","Q2","H1","1997","4","April","Apr","11","Friday","Fri","20.31","145478","27%","523-99-5760","314-295-3475","Elk Creek","Texas","Elk Creek","MO","65464","Midwest","mbkozak","Jvrfu1x5"
"584344","Mr.","Jonas","M","Saltzman","M","jonas.saltzman@walmart.com","James Saltzman","Olinda Saltzman","Cousin","3/14/1982","08:21:48 PM","35.4","71","1/17/2006","Q1","H1","2006","1","January","Jan","17","Tuesday","Tue","11.53","98319","11%","481-41-4483","314-676-5184","Saint Louis","St. Louis","Saint Louis","MO","63124","Midwest","jmsaltzman","S+^;CiWVH6@s"
"798858","Ms.","Edna","Q","Dixson","F","edna.dixson@aol.com","Armando Dixson","Shawnda Dixson","Pitt","3/15/1962","08:14:31 AM","55.41","60","1/10/1994","Q1","H1","1994","1","January","Jan","10","Monday","Mon","23.56","66590","27%","240-99-7873","803-292-9966","Sycamore","Allendale","Sycamore","SC","29846","South","eqdixson","PhWWzjb/k]"
"591688","Mr.","Jarod","L","Goodrum","M","jarod.goodrum@gmail.com","Cody Goodrum","Joyce Goodrum","Hepburn","4/3/1996","10:28:16 PM","21.33","76","5/9/2017","Q2","H1","2017","5","May","May","9","Tuesday","Tue","0.22","120618","26%","302-15-6378","304-894-0724","Left Hand","Roane","Left Hand","WV","25251","South","jlgoodrum","y5<aoMNA?l"
"764576","Ms.","Laree","M","Rawlings","F","laree.rawlings@gmail.com","Bret Rawlings","Jesenia Rawlings","Canales","3/20/1980","06:14:59 AM","37.38","58","4/24/2012","Q2","H1","2012","4","April","Apr","24","Tuesday","Tue","5.26","107782","30%","592-99-7269","505-609-9162","La Jara","Sandoval","La Jara","NM","87027","West","lmrawlings","WE^5Z?f<I?cwA0F"
"282302","Ms.","Nettie","Z","Eddy","F","nettie.eddy@aol.com","Scotty Eddy","Olive Eddy","Snead","5/23/1962","12:05:32 PM","55.22","50","4/9/1989","Q2","H1","1989","4","April","Apr","9","Sunday","Sun","28.32","83668","17%","330-11-1154","210-820-8015","Houston","Harris","Houston","TX","77272","South","nzeddy","IrbKkbujD$r"
"961538","Prof.","Carol","D","Guest","M","carol.guest@hotmail.com","Quintin Guest","Sun Guest","Devries","12/6/1966","07:56:32 PM","50.68","87","6/12/2017","Q2","H1","2017","6","June","Jun","12","Monday","Mon","0.13","158646","19%","436-99-4845","314-513-2501","Clark","Randolph","Clark","MO","65243","Midwest","cdguest","l?NtkU_n#$F%zs"
"795272","Mr.","Bruce","N","Null","M","bruce.null@gmail.com","Carrol Null","Lorena Null","Oliver","12/17/1969","04:06:04 PM","47.64","73","5/24/2011","Q2","H1","2011","5","May","May","24","Tuesday","Tue","6.18","88942","15%","768-02-2750","303-998-0539","Austin","Delta","Austin","CO","81410","West","bnnull","jycyp/b1UdPsf;"
"523398","Hon.","Eliana","I","Perdomo","F","eliana.perdomo@yahoo.co.in","Kasey Perdomo","Demetria Perdomo","Maes","5/3/1981","12:50:44 AM","36.26","46","3/30/2005","Q1","H1","2005","3","March","Mar","30","Wednesday","Wed","12.34","69331","3%","420-67-7219","605-549-8092","Wall","Pennington","Wall","SD","57790","Midwest","eiperdomo","mDMD+RsPN"
"763676","Mr.","Andrew","B","Mckellar","M","andrew.mckellar@btinternet.com","Rolando Mckellar","Latrice Mckellar","Tasker","3/24/1985","10:25:45 AM","32.37","79","5/24/2013","Q2","H1","2013","5","May","May","24","Friday","Fri","4.18","156732","2%","034-92-6329","314-795-4694","Drury","Douglas","Drury","MO","65638","Midwest","abmckellar","CL-Tbo@[DU-"
"974736","Mr.","Andrea","H","Nieman","M","andrea.nieman@gmail.com","Elisha Nieman","Madelaine Nieman","Silver","12/21/1977","09:40:02 AM","39.63","68","2/10/2010","Q1","H1","2010","2","February","Feb","10","Wednesday","Wed","7.47","113883","21%","644-29-4318","210-636-7340","El Paso","El Paso","El Paso","TX","88515","South","ahnieman","rsz\]DYCCS5T"
"921096","Hon.","Rex","Y","Amador","M","rex.amador@gmail.com","Randell Amador","Ethel Amador","Fleck","11/27/1977","05:08:25 PM","39.69","57","5/6/2017","Q2","H1","2017","5","May","May","6","Saturday","Sat","0.23","143007","18%","483-41-9789","314-546-5621","Benton","Scott","Benton","MO","63736","Midwest","ryamador","fTM8:+V2UX23+"
"149672","Mr.","Zachary","A","Mannino","M","zachary.mannino@bellsouth.net","Roosevelt Mannino","Lavada Mannino","Abdullah","12/17/1989","12:20:49 AM","27.63","60","12/27/2015","Q4","H2","2015","12","December","Dec","27","Sunday","Sun","1.59","77812","12%","490-29-1642","503-509-2117","Fairview","Multnomah","Fairview","OR","97024","West","zamannino","Y_@^[<G0ZA"
"647050","Mrs.","Olene","Y","Murrell","F","olene.murrell@gmail.com","Donny Murrell","Arnetta Murrell","Iverson","5/19/1963","03:26:23 AM","54.23","42","4/4/2005","Q2","H1","2005","4","April","Apr","4","Monday","Mon","12.32","99313","22%","218-89-4637","339-499-7501","West Wareham","Plymouth","West Wareham","MA","2576","Northeast","oymurrell","pB>H[31-:H2"
"430094","Mr.","Lonnie","C","Monaco","M","lonnie.monaco@aol.com","Marcel Monaco","Tanna Monaco","Borchers","1/25/1980","07:33:18 PM","37.53","83","1/17/2017","Q1","H1","2017","1","January","Jan","17","Tuesday","Tue","0.53","128015","16%","570-99-9023","210-392-7109","Amherst","Lamb","Amherst","TX","79312","South","lcmonaco","i4E3iObT|LW~AQ"
"237254","Mrs.","Kym","F","Haase","F","kym.haase@exxonmobil.com","Michal Haase","Lilli Haase","Cavanaugh","9/1/1974","01:59:14 PM","42.93","45","9/23/2014","Q3","H2","2014","9","September","Sep","23","Tuesday","Tue","2.85","103089","9%","763-12-0689","228-613-7372","Guntown","Lee","Guntown","MS","38849","South","kfhaase","aw#S!+Se"
"847518","Mr.","Kenneth","A","Kitchen","M","kenneth.kitchen@gmail.com","Lyndon Kitchen","Tera Kitchen","Neeley","4/6/1983","05:49:15 AM","34.33","50","11/28/2013","Q4","H2","2013","11","November","Nov","28","Thursday","Thu","3.67","163904","0%","375-37-3865","205-227-1461","Mc Intosh","Washington","Mc Intosh","AL","36553","South","kakitchen","P^D[mO<f+hA?A"
"561810","Mr.","Jaime","U","Purdy","M","jaime.purdy@gmail.com","Sherwood Purdy","Fatimah Purdy","Malik","3/29/1964","10:58:48 AM","53.37","61","12/24/1987","Q4","H2","1987","12","December","Dec","24","Thursday","Thu","29.61","129576","30%","189-86-8967","209-350-6733","Hayward","Alameda","Hayward","CA","94544","West","jupurdy","86wnL/@?hJE"
"283680","Mr.","Freddie","S","Shelby","M","freddie.shelby@yahoo.com","Erick Shelby","Kattie Shelby","Heckman","8/19/1958","09:17:40 PM","58.98","90","3/11/2011","Q1","H1","2011","3","March","Mar","11","Friday","Fri","6.39","98213","19%","626-85-8532","209-831-6788","Brandeis","Ventura","Brandeis","CA","93064","West","fsshelby","0J7!}t<[x0z>"
"246054","Hon.","Somer","L","Jewett","F","somer.jewett@gmail.com","Lavern Jewett","Monique Jewett","Brien","10/10/1975","12:33:33 AM","41.83","57","3/17/2009","Q1","H1","2009","3","March","Mar","17","Tuesday","Tue","8.37","145337","7%","720-18-2422","210-718-5664","Boerne","Bexar","Boerne","TX","78015","South","sljewett","L%CN720qbr"
"697202","Mr.","Brandon","G","Gist","M","brandon.gist@yahoo.com","Rick Gist","Leonia Gist","Dobbins","6/22/1978","12:58:59 AM","39.13","56","11/22/2006","Q4","H2","2006","11","November","Nov","22","Wednesday","Wed","10.69","54854","9%","417-67-2670","209-338-2997","Sacramento","Sacramento","Sacramento","CA","94235","West","bggist","Vh]\CQ4/3b"
"717836","Prof.","Williams","N","Mosley","M","williams.mosley@yahoo.com","Jeremiah Mosley","Juliet Mosley","Carmichael","6/17/1983","10:07:47 AM","34.14","82","6/15/2010","Q2","H1","2010","6","June","Jun","15","Tuesday","Tue","7.12","123637","30%","010-94-7123","206-609-1672","Methow","Okanogan","Methow","WA","98834","West","wnmosley","P.bWxh./^{m?lqf"
"373184","Mrs.","Sharie","M","Coles","F","sharie.coles@gmail.com","Devon Coles","Faviola Coles","Philpott","2/4/1966","05:18:34 PM","51.51","42","7/29/2002","Q3","H2","2002","7","July","Jul","29","Monday","Mon","15.01","75164","27%","036-74-7580","225-803-4175","Chalmette","St. Bernard","Chalmette","LA","70044","South","smcoles","gPEkH?hin1TNH"
"912330","Mr.","Mauricio","A","Hartsell","M","mauricio.hartsell@yahoo.com","Shayne Hartsell","Genevive Hartsell","Barragan","7/23/1974","05:05:16 PM","43.04","81","6/1/2005","Q2","H1","2005","6","June","Jun","1","Wednesday","Wed","12.16","122747","24%","662-22-9296","216-708-0091","Chilo","Clermont","Chilo","OH","45112","Midwest","mahartsell","FI|SBdq61i"
"770916","Ms.","Kendra","X","Haun","F","kendra.haun@gmail.com","Ward Haun","Kandra Haun","Mcmillon","9/5/1968","10:31:22 AM","48.93","60","7/2/2011","Q3","H2","2011","7","July","Jul","2","Saturday","Sat","6.08","116014","7%","391-33-0926","423-729-2534","Dyersburg","Dyer","Dyersburg","TN","38025","South","kxhaun","g-2bFq;P"
"165216","Hon.","Joane","Y","Tallent","F","joane.tallent@shell.com","Hershel Tallent","Alline Tallent","Tice","10/11/1992","09:59:13 PM","24.81","45","5/16/2017","Q2","H1","2017","5","May","May","16","Tuesday","Tue","0.2","131529","21%","465-99-6006","212-672-2707","Guilford","Chenango","Guilford","NY","13780","Northeast","jytallent","1$2eMQl0~pAV"
"866582","Drs.","Lura","J","Cordova","F","lura.cordova@ibm.com","Vito Cordova","Delana Cordova","Armijo","3/25/1958","06:47:16 AM","59.38","41","4/12/2013","Q2","H1","2013","4","April","Apr","12","Friday","Fri","4.3","43116","5%","530-99-3942","385-450-8112","Monroe","Sevier","Monroe","UT","84754","West","ljcordova","7}32E!+Yuid>"
"463938","Mrs.","Glenna","P","Revels","F","glenna.revels@yahoo.ca","Len Revels","Ashly Revels","Castro","4/27/1976","11:14:10 PM","41.28","56","9/22/2009","Q3","H2","2009","9","September","Sep","22","Tuesday","Tue","7.85","132691","8%","358-08-5472","209-719-5320","Alhambra","Los Angeles","Alhambra","CA","91896","West","gprevels","krD~F&PC9+3oT>"
"581148","Mr.","Anton","X","Donnelly","M","anton.donnelly@verizon.net","Claude Donnelly","Rachele Donnelly","Biggers","9/14/1984","12:02:01 PM","32.89","84","12/29/2007","Q4","H2","2007","12","December","Dec","29","Saturday","Sat","9.59","199561","3%","110-98-8046","210-359-8823","Wiergate","Newton","Wiergate","TX","75977","South","axdonnelly","PxeCC*w%i"
"619872","Ms.","Wesley","T","Mclain","F","wesley.mclain@yahoo.co.in","Luciano Mclain","Cecilia Mclain","Ha","8/14/1992","05:28:41 PM","24.97","40","1/22/2017","Q1","H1","2017","1","January","Jan","22","Sunday","Sun","0.51","59216","8%","443-27-1771","239-924-3450","West Palm Beach","Palm Beach","West Palm Beach","FL","33413","South","wtmclain","8@*N5?@YhCeL"
"832640","Mr.","Noe","L","Mcevoy","M","noe.mcevoy@gmail.com","Dusty Mcevoy","Leilani Mcevoy","Worth","6/4/1982","07:41:03 PM","35.17","53","3/2/2010","Q1","H1","2010","3","March","Mar","2","Tuesday","Tue","7.41","89458","7%","001-11-5322","339-219-5365","Quincy","Norfolk","Quincy","MA","2269","Northeast","nlmcevoy","vxuy#B6Mh}9R!_"
"929740","Prof.","Frank","L","Warner","M","frank.warner@yahoo.co.uk","Greg Warner","Ilda Warner","Fried","8/25/1995","02:20:25 PM","21.94","51","9/24/2016","Q3","H2","2016","9","September","Sep","24","Saturday","Sat","0.84","41105","0%","153-23-2567","319-599-6645","Macksburg","Madison","Macksburg","IA","50155","Midwest","flwarner","s+*apP*tfMCP&"
"376668","Ms.","Cristen","O","Lindley","F","cristen.lindley@msn.com","Olin Lindley","Tierra Lindley","Mccrory","9/14/1987","11:04:53 PM","29.89","55","9/21/2015","Q3","H2","2015","9","September","Sep","21","Monday","Mon","1.85","89043","1%","027-92-0343","210-922-7932","Humble","Harris","Humble","TX","77396","South","colindley","bE2M*BvyG"
"687196","Mr.","Glenn","N","Delisle","M","glenn.delisle@earthlink.net","Aurelio Delisle","Viki Delisle","Hannigan","5/16/1972","01:22:57 PM","45.23","82","4/11/2002","Q2","H1","2002","4","April","Apr","11","Thursday","Thu","15.31","119880","9%","027-92-9746","802-775-9342","Worcester","Washington","Worcester","VT","5682","Northeast","gndelisle","t3282:~3+?7Jtzw"
"934866","Mr.","Olen","Q","Reason","M","olen.reason@exxonmobil.com","Chi Reason","Kenneth Reason","Kinard","2/12/1975","05:07:20 PM","42.48","69","2/11/2012","Q1","H1","2012","2","February","Feb","11","Saturday","Sat","5.46","72223","27%","710-18-0448","212-516-2476","Middle Granville","Washington","Middle Granville","NY","12849","Northeast","oqreason","CBu.0&L\|V#L@"
"605614","Drs.","Alaine","I","Eng","F","alaine.eng@hotmail.com","Murray Eng","Oretha Eng","Mcpeak","4/25/1960","08:25:37 PM","57.3","59","1/24/2003","Q1","H1","2003","1","January","Jan","24","Friday","Fri","14.52","189541","24%","306-37-1962","240-788-6057","Trappe","Talbot","Trappe","MD","21673","South","aieng","BkvZ[<ZO5EEAd*"
"365432","Mr.","Rashad","L","Louis","M","rashad.louis@bp.com","Warren Louis","Gretta Louis","Havard","8/9/1985","01:02:48 AM","31.99","78","3/18/2011","Q1","H1","2011","3","March","Mar","18","Friday","Fri","6.37","166689","8%","683-24-4561","316-744-5120","Oskaloosa","Jefferson","Oskaloosa","KS","66066","Midwest","rllouis","HSdl{QR;]bY[w"
"750202","Ms.","Edna","T","Oster","F","edna.oster@charter.net","Tony Oster","Walter Oster","Millner","3/19/1980","11:51:07 AM","37.38","46","6/2/2017","Q2","H1","2017","6","June","Jun","2","Friday","Fri","0.15","84804","18%","612-87-3396","216-291-6600","Franklin","Warren","Franklin","OH","45005","Midwest","etoster","VgUJ&5y/a5G3z"
"769882","Prof.","Darwin","Y","Galindo","M","darwin.galindo@hotmail.com","Ellsworth Galindo","Ona Galindo","Durand","10/16/1958","01:33:50 PM","58.82","81","6/30/1990","Q2","H1","1990","6","June","Jun","30","Saturday","Sat","27.1","171775","17%","477-55-6891","218-407-5278","Nassau","Nassau","Nassau","MN","56272","Midwest","dygalindo","6?FU:ud:uD"
"275604","Prof.","Ezekiel","V","Hartung","M","ezekiel.hartung@gmail.com","Alphonse Hartung","Dani Hartung","Moser","3/24/1977","08:27:26 PM","40.37","77","8/16/2009","Q3","H2","2009","8","August","Aug","16","Sunday","Sun","7.95","153371","24%","189-86-1509","209-815-5862","Onyx","Kern","Onyx","CA","93255","West","evhartung","T0$s0!IRt4WN"
"317644","Ms.","Rebbeca","I","Egbert","F","rebbeca.egbert@yahoo.ca","Mitchell Egbert","Leann Egbert","Houston","9/2/1957","05:31:43 PM","59.94","59","10/26/1995","Q4","H2","1995","10","October","Oct","26","Thursday","Thu","21.77","198390","13%","515-31-7102","217-469-5308","Winslow","Stephenson","Winslow","IL","61089","Midwest","riegbert","Q3^yBRvX4m"
"840342","Prof.","Zachary","O","Farris","M","zachary.farris@ibm.com","Sammie Farris","Eufemia Farris","Randazzo","11/22/1958","05:03:17 PM","58.72","77","10/14/2006","Q4","H2","2006","10","October","Oct","14","Saturday","Sat","10.79","130122","5%","297-15-0881","239-907-9844","Jacksonville","Duval","Jacksonville","FL","32255","South","zofarris","JmRCUT7d.dzb~"
"381354","Ms.","Cherly","F","Pernell","F","cherly.pernell@bp.com","Norbert Pernell","Antonia Pernell","Roy","5/30/1986","03:38:56 AM","31.18","48","11/21/2008","Q4","H2","2008","11","November","Nov","21","Friday","Fri","8.69","44564","8%","104-02-0757","423-887-0670","Jasper","Marion","Jasper","TN","37347","South","cfpernell","g}/:+YqF<@G9B["
"485918","Mr.","Agustin","F","Correa","M","agustin.correa@outlook.com","Gerardo Correa","Jimmy Correa","Deese","2/11/1995","01:37:11 PM","22.47","69","12/7/2016","Q4","H2","2016","12","December","Dec","7","Wednesday","Wed","0.64","145114","24%","473-55-4598","205-842-0059","Crossville","DeKalb","Crossville","AL","35962","South","afcorrea","kF4?xDmD;v%<<"
"225304","Mr.","Waldo","U","Youngblood","M","waldo.youngblood@shaw.ca","Kermit Youngblood","Renee Youngblood","Robbins","6/9/1961","01:28:01 AM","56.17","53","5/16/2015","Q2","H1","2015","5","May","May","16","Saturday","Sat","2.2","74366","28%","310-37-9914","252-986-7599","Asheville","Buncombe","Asheville","NC","28803","South","wuyoungblood","n~$5TN<r]<;d"
"916950","Mrs.","Madie","Y","Burgess","F","madie.burgess@hotmail.com","Ashley Burgess","Mariel Burgess","Galloway","7/22/1974","06:12:59 AM","43.05","54","6/5/1997","Q2","H1","1997","6","June","Jun","5","Thursday","Thu","20.16","86118","16%","162-86-9921","505-210-7011","Sheep Springs","San Juan","Sheep Springs","NM","87364","West","myburgess","wk84s^5o4]k?-"
"863878","Prof.","Buddy","P","Oney","M","buddy.oney@hotmail.com","Jason Oney","Melany Oney","Klotz","2/14/1963","09:45:58 PM","54.49","57","5/26/2005","Q2","H1","2005","5","May","May","26","Thursday","Thu","12.18","164798","29%","563-99-5741","205-956-9319","Anderson","Lauderdale","Anderson","AL","35610","South","bponey","YKoao<~H7UtjY\~"
"457502","Ms.","Cherelle","P","Johnston","F","cherelle.johnston@hotmail.com","Jacob Johnston","Brook Johnston","Culver","8/14/1961","07:27:48 AM","55.99","40","11/19/1983","Q4","H2","1983","11","November","Nov","19","Saturday","Sat","33.71","96952","10%","544-81-4908","203-942-7586","Fairfield","Fairfield","Fairfield","CT","6430","Northeast","cpjohnston","R0f-6%<JrsK%;"
"206740","Ms.","Glenn","I","Lair","F","glenn.lair@yahoo.com","Emanuel Lair","Cassandra Lair","Lombard","10/28/1983","04:57:17 PM","33.77","41","8/9/2006","Q3","H2","2006","8","August","Aug","9","Wednesday","Wed","10.98","185908","19%","554-99-3518","605-660-2343","Owanka","Pennington","Owanka","SD","57767","Midwest","gilair","sB?{/ph!qG/"
"646472","Mr.","Hoyt","O","Rhea","M","hoyt.rhea@gmail.com","Jean Rhea","Cris Rhea","Lum","11/18/1978","12:24:20 AM","38.72","85","6/10/2001","Q2","H1","2001","6","June","Jun","10","Sunday","Sun","16.14","52783","1%","275-17-0956","270-784-9249","Campbellsburg","Henry","Campbellsburg","KY","40011","South","horhea","VBO*aQMT"
"596232","Ms.","Regina","P","Headley","F","regina.headley@gmail.com","Kip Headley","Dixie Headley","Mohr","7/21/1980","10:57:16 AM","37.04","52","11/28/2011","Q4","H2","2011","11","November","Nov","28","Monday","Mon","5.67","121524","6%","296-15-3691","229-952-7157","Richmond Hill","Bryan","Richmond Hill","GA","31324","South","rpheadley","Ydl}6&z$\SLHd"
"613628","Mrs.","Rosalva","T","Eldridge","F","rosalva.eldridge@yahoo.com","Daron Eldridge","Robin Eldridge","Dunlap","6/4/1987","08:05:14 PM","30.17","47","1/7/2015","Q1","H1","2015","1","January","Jan","7","Wednesday","Wed","2.56","170348","23%","592-99-0184","236-583-9772","Norfolk","Norfolk (city)","Norfolk","VA","23529","South","rteldridge","53A+FXi{i[|G"
