"Emp ID","Name Prefix","First Name","Middle Initial","Last Name","Gender","E Mail","Father's Name","Mother's Name","Mother's Maiden Name","Date of Birth","Time of Birth","Age in Yrs.","Weight in Kgs.","Date of Joining","Quarter of Joining","Half of Joining","Year of Joining","Month of Joining","Month Name of Joining","Short Month","Day of Joining","DOW of Joining","Short DOW","Age in Company (Years)","Salary","Last % Hike","SSN","Phone No.","Place Name","County","City","State","Zip","Region","User Name","Password"
"114703","Ms.","Christy","T","Moreau","F","christy.moreau@hotmail.com","Wm Moreau","Gene Moreau","Hawes","7/2/1964","09:58:25 PM","53.11","58","3/11/1988","Q1","H1","1988","3","March","Mar","11","Friday","Fri","29.4","64311","5%","667-48-4280","218-725-8979","Saint James","Watonwan","Saint James","MN","56081","Midwest","ctmoreau","Jz<rDLF;"
"661977","Mr.","Leif","W","Cooper","M","leif.cooper@yahoo.com","Carl Cooper","Bridgett Cooper","Moxley","3/4/1974","06:26:30 AM","43.43","53","7/6/2001","Q3","H2","2001","7","July","Jul","6","Friday","Fri","16.07","157137","11%","042-15-3319","303-416-1519","Grand Junction","Mesa","Grand Junction","CO","81507","West","lwcooper","n9IP$4y{a"
"420121","Ms.","Floria","W","Nunnery","F","floria.nunnery@exxonmobil.com","Seymour Nunnery","Nidia Nunnery","Armes","1/18/1962","07:53:33 PM","55.56","60","6/7/2005","Q2","H1","2005","6","June","Jun","7","Tuesday","Tue","12.15","102450","30%","188-86-9647","319-896-6879","Grand Mound","Clinton","Grand Mound","IA","52751","Midwest","fwnunnery","AU%Bl1l8;B<Qj#l"
"794849","Hon.","Ranae","X","Fortney","F","ranae.fortney@hotmail.com","Boris Fortney","Susanne Fortney","Herrod","10/21/1985","04:52:44 PM","31.79","57","4/8/2008","Q2","H1","2008","4","April","Apr","8","Tuesday","Tue","9.31","96200","0%","756-12-6456","701-753-0355","Davenport","Cass","Davenport","ND","58021","Midwest","rxfortney","tkW]VJe6"
"878017","Mr.","Justin","R","Kelleher","M","justin.kelleher@gmail.com","Scot Kelleher","Jacelyn Kelleher","Ives","10/3/1962","02:06:15 AM","54.85","82","12/17/2009","Q4","H2","2009","12","December","Dec","17","Thursday","Thu","7.62","121190","22%","333-11-9461","236-961-3158","Norfolk","Norfolk (city)","Norfolk","VA","23551","South","jrkelleher","d[fUfj!2_MCugy"
"916061","Dr.","Dewey","K","Jaeger","M","dewey.jaeger@shaw.ca","Grover Jaeger","Winnifred Jaeger","Ray","3/8/1981","08:59:59 AM","36.41","88","7/27/2002","Q3","H2","2002","7","July","Jul","27","Saturday","Sat","15.01","97950","2%","427-99-5490","270-359-3726","Sandgap","Jackson","Sandgap","KY","40481","South","dkjaeger","Q4d3TcO\|"
"994799","Ms.","Barb","P","Halle","F","barb.halle@yahoo.com","Gail Halle","Janel Halle","Kasper","11/5/1975","01:41:46 AM","41.76","54","8/15/2011","Q3","H2","2011","8","August","Aug","15","Monday","Mon","5.96","112387","5%","414-99-2606","319-432-3849","Lucas","Lucas","Lucas","IA","50151","Midwest","bphalle","glV{eD^odecu"
"368675","Mrs.","Shonna","S","Keefer","F","shonna.keefer@rediffmail.com","Desmond Keefer","Jo Keefer","Carr","8/19/1965","01:32:22 AM","51.98","47","1/20/2014","Q1","H1","2014","1","January","Jan","20","Monday","Mon","3.52","155505","26%","214-91-8746","218-849-4457","Brewster","Nobles","Brewster","MN","56119","Midwest","sskeefer","Jcf}S&T[UiT"
"952659","Ms.","Stormy","U","Colwell","F","stormy.colwell@gmail.com","Julio Colwell","Augustina Colwell","Alaniz","6/28/1958","10:11:49 PM","59.12","42","9/3/1989","Q3","H2","1989","9","September","Sep","3","Sunday","Sun","27.92","106549","12%","061-02-4257","236-794-4342","Newport News","Newport News (city)","Newport News","VA","23609","South","sucolwell","r!zns[Nt"
"400039","Ms.","Bambi","K","Diorio","F","bambi.diorio@aol.com","Donn Diorio","Lea Diorio","Howarth","2/7/1970","01:58:52 AM","47.5","46","4/15/1991","Q2","H1","1991","4","April","Apr","15","Monday","Mon","26.3","142596","4%","407-73-8065","215-343-9876","New Oxford","Adams","New Oxford","PA","17350","Northeast","bkdiorio","ZNRaqMOU3y9<f"
"904283","Mr.","Jacques","W","Kutz","M","jacques.kutz@aol.com","Allan Kutz","Cristine Kutz","Ahearn","2/29/1988","12:23:53 AM","29.43","57","12/24/2015","Q4","H2","2015","12","December","Dec","24","Thursday","Thu","1.59","164385","14%","390-33-4268","201-686-9073","Paterson","Passaic","Paterson","NJ","7513","Northeast","jwkutz","52{bxNxk"
"590847","Mrs.","Laree","U","Purvis","F","laree.purvis@charter.net","Raul Purvis","Meredith Purvis","Richter","4/29/1993","03:01:01 PM","24.26","47","1/19/2016","Q1","H1","2016","1","January","Jan","19","Tuesday","Tue","1.52","80281","7%","432-99-8693","605-902-5322","Hecla","Brown","Hecla","SD","57446","Midwest","lupurvis","CR_U@3MN[tU~#M!"
"422267","Mr.","Darron","G","Beaudette","M","darron.beaudette@microsoft.com","Olin Beaudette","Josefina Beaudette","Cram","12/4/1984","06:21:40 PM","32.67","58","6/24/2016","Q2","H1","2016","6","June","Jun","24","Friday","Fri","1.09","147446","30%","430-99-8854","219-622-5925","Garrett","DeKalb","Garrett","IN","46738","Midwest","dgbeaudette","jJ#I29^a<Kr"
"700249","Dr.","Troy","S","Sales","M","troy.sales@yahoo.co.uk","Teddy Sales","Mercedez Sales","Belknap","12/9/1979","12:20:44 PM","37.66","64","10/13/2007","Q4","H2","2007","10","October","Oct","13","Saturday","Sat","9.8","64231","26%","658-36-1598","209-327-6590","Hickman","Stanislaus","Hickman","CA","95323","West","tssales","wF%EP<Df"
"298105","Mr.","Sean","A","Harry","M","sean.harry@yahoo.com","Lane Harry","Ophelia Harry","Michael","4/4/1979","05:31:44 PM","38.34","52","2/24/2003","Q1","H1","2003","2","February","Feb","24","Monday","Mon","14.43","162334","9%","624-85-3073","319-276-9447","Rippey","Greene","Rippey","IA","50235","Midwest","saharry","9WSHQtye]w|"
"970791","Ms.","Bernie","Q","Quinonez","F","bernie.quinonez@sbcglobal.net","Vito Quinonez","Alishia Quinonez","Slover","12/7/1964","09:15:00 PM","52.67","43","6/2/2009","Q2","H1","2009","6","June","Jun","2","Tuesday","Tue","8.16","51219","20%","454-99-0116","210-884-3698","Dallas","Dallas","Dallas","TX","75265","South","bqquinonez","i5K?1Vgn@S\LOr"
"441179","Prof.","Steve","X","Arciniega","M","steve.arciniega@earthlink.net","Quinton Arciniega","Yvette Arciniega","Abbey","10/25/1983","03:12:34 AM","33.78","78","11/21/2014","Q4","H2","2014","11","November","Nov","21","Friday","Fri","2.68","162481","10%","045-15-3353","479-558-4289","Cotton Plant","Woodruff","Cotton Plant","AR","72036","South","sxarciniega","InmwE#>Bsy|4iAu"
"842459","Mrs.","Shenita","N","Roybal","F","shenita.roybal@hotmail.com","Bennie Roybal","Dorian Roybal","Criswell","1/25/1983","01:18:06 AM","34.53","46","3/15/2012","Q1","H1","2012","3","March","Mar","15","Thursday","Thu","5.37","124936","19%","763-12-6196","209-953-5555","Tulelake","Siskiyou","Tulelake","CA","96134","West","snroybal","Pc^^:mdAF"
"992381","Mr.","Rickie","W","Niles","M","rickie.niles@gmail.com","Floyd Niles","Tera Niles","Saylor","7/10/1964","08:00:32 PM","53.08","80","5/5/2010","Q2","H1","2010","5","May","May","5","Wednesday","Wed","7.24","103270","12%","177-86-5397","216-405-1876","Ludlow Falls","Miami","Ludlow Falls","OH","45339","Midwest","rwniles","v3WU:.0~"
"308041","Mr.","Ashley","H","Moseley","M","ashley.moseley@aol.com","Carroll Moseley","Deedee Moseley","Gorham","9/22/1986","07:36:34 PM","30.87","52","4/8/2011","Q2","H1","2011","4","April","Apr","8","Friday","Fri","6.31","62217","23%","095-02-9337","219-938-8462","Crawfordsville","Montgomery","Crawfordsville","IN","47939","Midwest","ahmoseley","Wb+wu]/#UjfhX"
"290695","Prof.","Pat","I","Windle","M","pat.windle@outlook.com","Rupert Windle","Latasha Windle","Gassaway","6/21/1977","08:29:21 PM","40.13","59","3/22/2017","Q1","H1","2017","3","March","Mar","22","Wednesday","Wed","0.35","198256","22%","054-02-1677","219-232-6279","Hammond","Lake","Hammond","IN","46323","Midwest","piwindle","sNuEgL$>"
"959331","Ms.","Marni","O","Osborn","F","marni.osborn@msn.com","Adrian Osborn","Sandee Osborn","Brauer","12/18/1970","11:47:50 AM","46.64","60","9/24/2007","Q3","H2","2007","9","September","Sep","24","Monday","Mon","9.85","167389","8%","152-23-7887","702-376-7262","Verdi","Washoe","Verdi","NV","89439","West","moosborn","AVzo~5!*3^<Lmo>"
"410653","Hon.","Willena","G","Burney","F","willena.burney@charter.net","Lane Burney","Mazie Burney","Colucci","4/27/1976","10:23:03 PM","41.28","54","10/17/2016","Q4","H2","2016","10","October","Oct","17","Monday","Mon","0.78","131303","29%","637-29-6476","202-885-9341","Washington","District of Columbia","Washington","DC","20068","South","wgburney","9qau5OX2UdSf40A"
"961923","Mr.","Gustavo","A","Vandiver","M","gustavo.vandiver@bp.com","Kip Vandiver","Starla Vandiver","Lindo","2/9/1981","07:45:59 AM","36.49","54","7/5/2011","Q3","H2","2011","7","July","Jul","5","Tuesday","Tue","6.07","163491","18%","142-23-8586","339-637-5230","Hardwick","Worcester","Hardwick","MA","1037","Northeast","gavandiver","z*6/I0b2PEo"
"148119","Mrs.","Mafalda","J","Mcvey","F","mafalda.mcvey@yahoo.co.in","Jackie Mcvey","Kera Mcvey","Trent","1/24/1967","02:58:40 AM","50.54","57","4/24/1990","Q2","H1","1990","4","April","Apr","24","Tuesday","Tue","27.28","48128","24%","195-86-0169","603-546-7926","Manchester","Hillsborough","Manchester","NH","3101","Northeast","mjmcvey","fNx+;^gTHY"
"680623","Prof.","Mason","Z","Pemberton","M","mason.pemberton@hotmail.co.uk","Odis Pemberton","Sherlyn Pemberton","Yepez","4/22/1969","07:13:13 PM","48.3","72","10/2/2007","Q4","H2","2007","10","October","Oct","2","Tuesday","Tue","9.83","80610","15%","531-71-2715","209-973-9069","Encino","Los Angeles","Encino","CA","91416","West","mzpemberton","oJvFfbFI}B"
"309839","Ms.","Faye","D","Schade","F","faye.schade@gmail.com","Malcolm Schade","Francie Schade","Dewberry","9/2/1958","08:52:04 AM","58.94","47","4/4/1992","Q2","H1","1992","4","April","Apr","4","Saturday","Sat","25.33","113977","13%","198-84-5450","206-772-3901","Olympia","Thurston","Olympia","WA","98502","West","fdschade","xKr40$PAIBo"
"576879","Drs.","Corliss","L","Ketchum","F","corliss.ketchum@charter.net","Rolland Ketchum","Cheree Ketchum","Cecil","10/24/1991","02:58:25 PM","25.78","57","8/25/2016","Q3","H2","2016","8","August","Aug","25","Thursday","Thu","0.92","159788","1%","756-12-3782","314-318-8408","Purdy","Barry","Purdy","MO","65734","Midwest","clketchum","M<;JNgoMZk"
"248675","Mr.","Brady","H","Delatorre","M","brady.delatorre@gmail.com","Cornell Delatorre","Corrinne Delatorre","Kratzer","4/28/1958","05:30:57 AM","59.29","74","5/31/1981","Q2","H1","1981","5","May","May","31","Sunday","Sun","36.18","191620","2%","542-81-7808","215-397-9838","Cecil","Washington","Cecil","PA","15321","Northeast","bhdelatorre","TG$r:;A:w"
"465809","Ms.","Lacie","G","Rosenblum","F","lacie.rosenblum@gmail.com","Omar Rosenblum","Keva Rosenblum","Jefferson","1/18/1989","04:36:22 AM","28.54","44","2/2/2017","Q1","H1","2017","2","February","Feb","2","Thursday","Thu","0.48","166182","17%","762-12-4287","205-723-0065","Cloverdale","Lauderdale","Cloverdale","AL","35617","South","lgrosenblum","mEiIz|9Hpb%|"
"945593","Ms.","Charlott","R","Mcneese","F","charlott.mcneese@aol.com","Edmund Mcneese","Aleshia Mcneese","Minnick","9/3/1957","06:30:03 PM","59.94","57","3/30/2014","Q1","H1","2014","3","March","Mar","30","Sunday","Sun","3.33","184624","5%","244-99-3025","216-855-9094","Akron","Summit","Akron","OH","44322","Midwest","crmcneese","bRFL_B*:"
"394803","Mr.","Omar","U","Roemer","M","omar.roemer@bellsouth.net","Nelson Roemer","Pinkie Roemer","Mckellar","2/1/1981","04:11:53 PM","36.51","69","1/9/2005","Q1","H1","2005","1","January","Jan","9","Sunday","Sun","12.56","140354","12%","274-17-5727","406-224-4392","White Sulphur Springs","Meagher","White Sulphur Springs","MT","59645","West","ouroemer","S$HvLcL4"
"778975","Ms.","Joette","Y","Farwell","F","joette.farwell@hotmail.com","Wilber Farwell","Madge Farwell","Hess","12/2/1981","01:09:06 PM","35.68","44","4/13/2014","Q2","H1","2014","4","April","Apr","13","Sunday","Sun","3.29","106898","22%","125-98-7979","262-887-3692","Beaver Dam","Dodge","Beaver Dam","WI","53916","Midwest","jyfarwell","rbk11IqhSd"
"233261","Mrs.","Maribeth","N","Blackshear","F","maribeth.blackshear@gmail.com","Johnson Blackshear","Cinthia Blackshear","Albers","3/11/1974","03:04:57 PM","43.41","56","12/10/2002","Q4","H2","2002","12","December","Dec","10","Tuesday","Tue","14.64","64440","12%","719-18-7484","252-218-5348","Aberdeen","Moore","Aberdeen","NC","28315","South","mnblackshear","TpKK+[-!e8f"
"451659","Drs.","Karlene","D","Boughton","F","karlene.boughton@shaw.ca","Willard Boughton","Karla Boughton","Kennon","8/14/1983","01:06:12 AM","33.98","40","7/28/2007","Q3","H2","2007","7","July","Jul","28","Saturday","Sat","10.01","168382","27%","029-92-3564","205-855-3286","Killen","Lauderdale","Killen","AL","35645","South","kdboughton","Qss;&W5wN~"
"169907","Mrs.","Agatha","E","Wojcik","F","agatha.wojcik@gmail.com","Del Wojcik","Luci Wojcik","Tankersley","12/21/1964","11:49:23 PM","52.64","40","11/20/1987","Q4","H2","1987","11","November","Nov","20","Friday","Fri","29.71","101836","28%","141-23-8618","212-498-9416","Staten Island","Richmond","Staten Island","NY","10306","Northeast","aewojcik","cb#[hC*e#~:/h{"
"343813","Mrs.","Meridith","M","Towle","F","meridith.towle@yahoo.com","Paris Towle","Ellena Towle","Sine","3/8/1967","07:17:07 AM","50.42","50","4/30/1999","Q2","H1","1999","4","April","Apr","30","Friday","Fri","18.26","128159","1%","565-99-2417","252-529-0468","Vilas","Watauga","Vilas","NC","28692","South","mmtowle","zn8Le_W7jYFg6]@"
"381479","Ms.","Katheleen","T","Doctor","F","katheleen.doctor@aol.com","Leroy Doctor","Carlena Doctor","Frampton","9/9/1963","10:13:17 AM","53.92","60","12/16/1998","Q4","H2","1998","12","December","Dec","16","Wednesday","Wed","18.63","126696","11%","332-11-2745","215-954-9300","Dawson","Fayette","Dawson","PA","15428","Northeast","ktdoctor","o{Ain4zO"
"390963","Mr.","Lance","H","Gilson","M","lance.gilson@hotmail.com","Major Gilson","Yadira Gilson","Weatherspoon","9/29/1973","07:50:14 AM","43.86","61","8/12/2005","Q3","H2","2005","8","August","Aug","12","Friday","Fri","11.97","71069","0%","752-09-8604","228-624-0731","Sandersville","Jones","Sandersville","MS","39477","South","lhgilson","i*0dCFVDC.D2#"
"700629","Mrs.","Shelley","U","Mohler","F","shelley.mohler@gmail.com","Ahmad Mohler","Deirdre Mohler","Quick","9/22/1966","10:28:32 AM","50.88","45","1/11/2012","Q1","H1","2012","1","January","Jan","11","Wednesday","Wed","5.55","156526","11%","086-02-6436","503-877-6909","Salem","Marion","Salem","OR","97301","West","sumohler","9|gzb:]c7V"
"173479","Prof.","Jefferey","C","Carver","M","jefferey.carver@yahoo.co.uk","Ed Carver","Hilma Carver","Corbitt","7/7/1976","06:09:30 PM","41.08","88","3/25/2009","Q1","H1","2009","3","March","Mar","25","Wednesday","Wed","8.35","89940","17%","688-24-1914","307-384-0140","Lysite","Fremont","Lysite","WY","82642","West","jccarver","U}zPjEmFFd\SBr"
"833869","Dr.","Shirley","D","Southworth","M","shirley.southworth@exxonmobil.com","Ervin Southworth","Sandy Southworth","Buchholz","11/18/1987","08:40:23 PM","29.71","89","12/23/2009","Q4","H2","2009","12","December","Dec","23","Wednesday","Wed","7.6","183517","13%","469-57-4255","210-201-2239","San Angelo","Tom Green","San Angelo","TX","76903","South","sdsouthworth","o8M|PC2I"
"392907","Ms.","Juana","D","Mota","F","juana.mota@yahoo.com","Shad Mota","Aurora Mota","Gilpin","11/21/1964","05:50:46 PM","52.72","51","2/15/2013","Q1","H1","2013","2","February","Feb","15","Friday","Fri","4.45","72962","9%","537-71-5846","229-771-3720","Clermont","Hall","Clermont","GA","30527","South","jdmota","HqBuz1A8[EkP"
"753281","Mrs.","Hayley","Y","Galicia","F","hayley.galicia@aol.com","Randall Galicia","Evalyn Galicia","Bruno","12/30/1985","10:52:16 PM","31.6","53","7/19/2008","Q3","H2","2008","7","July","Jul","19","Saturday","Sat","9.03","141375","5%","691-18-0767","216-899-7214","Rockbridge","Hocking","Rockbridge","OH","43149","Midwest","hygalicia","jQo>?xg4"
"377793","Mr.","Oliver","F","Laws","M","oliver.laws@comcast.net","Bryon Laws","Cindie Laws","Song","2/4/1963","12:51:02 AM","54.52","77","3/4/2015","Q1","H1","2015","3","March","Mar","4","Wednesday","Wed","2.4","179344","3%","189-86-0912","225-316-4071","Lutcher","St. James","Lutcher","LA","70071","South","oflaws","K;MA6;-!x<eQ1f2"
"649795","Ms.","Gidget","R","Ricciardi","F","gidget.ricciardi@hotmail.com","Everette Ricciardi","Elwanda Ricciardi","Rost","3/28/1979","02:17:41 AM","38.36","51","7/1/2008","Q3","H2","2008","7","July","Jul","1","Tuesday","Tue","9.08","164027","18%","727-10-3229","314-465-8359","Oregon","Holt","Oregon","MO","64473","Midwest","grricciardi","9]9Qny{G1<.k>l"
"173913","Mr.","Scottie","W","Banner","M","scottie.banner@gmail.com","Gordon Banner","Lacey Banner","Trask","8/15/1975","12:20:29 AM","41.98","55","4/21/2016","Q2","H1","2016","4","April","Apr","21","Thursday","Thu","1.27","42615","11%","459-99-4877","314-793-4338","Saint Joseph","Andrew","Saint Joseph","MO","64506","Midwest","swbanner","3Uf2q6~76Q"
"668347","Mrs.","Samantha","I","Cate","F","samantha.cate@yahoo.com","Willy Cate","Cameron Cate","Hosey","5/5/1963","03:52:51 PM","54.27","56","9/5/2010","Q3","H2","2010","9","September","Sep","5","Sunday","Sun","6.9","108869","22%","445-27-1464","405-241-8910","Prue","Osage","Prue","OK","74060","South","sicate","wO_K>YxQJ1h1Z6y"
"151353","Ms.","Renea","U","Mortenson","F","renea.mortenson@outlook.com","Willy Mortenson","Tameka Mortenson","Zachary","9/3/1976","02:37:20 PM","40.93","60","5/18/2001","Q2","H1","2001","5","May","May","18","Friday","Fri","16.21","154043","21%","593-99-1500","907-819-9036","Tyonek","Kenai Peninsula","Tyonek","AK","99682","West","rumortenson","q5V^x2{?"
"747853","Prof.","Otha","X","Honaker","M","otha.honaker@gmail.com","Javier Honaker","Venessa Honaker","Rickman","9/23/1983","08:53:45 AM","33.87","84","6/10/2013","Q2","H1","2013","6","June","Jun","10","Monday","Mon","4.13","116716","30%","505-59-3614","212-443-1063","Diamond Point","Warren","Diamond Point","NY","12824","Northeast","oxhonaker","I}6hwKbF1"
"432909","Prof.","Alexander","R","Nuss","M","alexander.nuss@yahoo.com","Jose Nuss","Wilma Nuss","Gaines","6/25/1985","12:25:43 AM","32.11","51","8/27/2007","Q3","H2","2007","8","August","Aug","27","Monday","Mon","9.93","164118","28%","658-36-3744","206-593-1501","Port Ludlow","Jefferson","Port Ludlow","WA","98365","West","arnuss","39b!~hgvS*TX*YT"
"231853","Mr.","Curt","U","Fiske","M","curt.fiske@aol.com","Jesse Fiske","Francine Fiske","Talamantes","11/22/1971","04:13:30 AM","45.71","83","7/3/2004","Q3","H2","2004","7","July","Jul","3","Saturday","Sat","13.08","165652","13%","207-84-9871","231-304-0309","Richville","Tuscola","Richville","MI","48758","Midwest","cufiske","9Ha$~[O.;W;1"
"948317","Mr.","Ned","Y","Tinker","M","ned.tinker@gmail.com","Octavio Tinker","Rima Tinker","Keefe","10/27/1961","04:40:59 PM","55.79","53","3/13/2004","Q1","H1","2004","3","March","Mar","13","Saturday","Sat","13.38","170964","4%","675-48-8409","206-337-7297","Seattle","King","Seattle","WA","98112","West","nytinker","Z#eJi7j!.hMF"
"361667","Mr.","Isiah","F","Cosgrove","M","isiah.cosgrove@gmail.com","Thad Cosgrove","Madalene Cosgrove","Kesterson","1/26/1977","12:29:33 PM","40.53","58","6/22/2013","Q2","H1","2013","6","June","Jun","22","Saturday","Sat","4.1","95415","8%","146-23-7683","240-257-8225","Avenue","St. Mary's","Avenue","MD","20609","South","ifcosgrove","dx<5^CCz"
"141483","Drs.","Porsha","K","Friedman","F","porsha.friedman@ntlworld.com","Buck Friedman","Charity Friedman","Thrower","12/21/1985","08:42:38 AM","31.62","47","5/29/2011","Q2","H1","2011","5","May","May","29","Sunday","Sun","6.17","114464","24%","440-29-0508","218-610-3560","Redwood Falls","Redwood","Redwood Falls","MN","56283","Midwest","pkfriedman","8th48@RAw?"
"677909","Mr.","Grant","N","Funk","M","grant.funk@gmail.com","Herb Funk","Arlinda Funk","Pulley","9/29/1957","05:07:28 PM","59.87","78","2/2/2016","Q1","H1","2016","2","February","Feb","2","Tuesday","Tue","1.48","67534","15%","231-99-9871","907-637-6382","Skagway","Skagway-Hoonah-Angoon","Skagway","AK","99840","West","gnfunk","E\mP@l8[%njL<"
